"Survey Number","Name of State / UT","Latitude","Longitude","Class","Owner"
"417","Tripura","23.9408","91.9882","Residential Area","Niharika Ahluwalia"
"945","Uttar Pradesh","26.8467","80.9462","Agricultural Area","Ojas Balakrishnan"
"670","Uttarakhand","30.0668","79.0193","Non-Agricultural","Pihu Chandra"
"825","West Bengal","22.9868","87.855","Non-Agricultural","Pranav Das"
"280","Andaman and Nicobar Islands","11.7401","92.6586","Residential Area","Prisha Gupta"
"526","Andhra Pradesh","15.9129","79.74","Non-Agricultural","Rahul Jain"
"500","Arunachal Pradesh","28.218","94.7278","Residential Area","Ranveer Kapoor"
"740","Assam","26.2006","92.9376","Residential Area","Reyansh Kumar"
"800","Bihar","25.0961","85.3131","Residential Area","Ria Mehta"
"161","Chandigarh","30.7333","76.7794","Residential Area","Rishabh Nair"
"173","Chhattisgarh","21.2787","81.8661","Agricultural Area","Rudra Patel"
"396","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Non-Agricultural","Saachi Raj"
"682","Delhi","28.7041","77.1025","Non-Agricultural","Saisha Shah"
"329","Goa","15.2993","74.124","Non-Agricultural","Samaira Singh"
"277","Gujarat","22.2587","71.1924","Residential Area","Samridhi Trivedi"
"334","Haryana","29.0588","76.0856","Non-Agricultural","Sanaya Vasudevan"
"128","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Sarthak Yadav"
"716","Jammu and Kashmir","33.7782","76.5762","Residential Area","Savi Yadav"
"627","Jharkhand","23.6102","85.2799","Non-Agricultural","Shiv Chauhan"
"477","Karnataka","15.3173","75.7139","Non-Agricultural","Shloka Chopra"
"925","Kerala","10.8505","76.2711","Non-Agricultural","Suhani Deol"
"658","Ladakh","34.2996","78.2932","Residential Area","Swara Diwan"
"456","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Tanvi Gupta"
"951","Maharashtra","19.7515","75.7139","Non-Agricultural","Trisha Jain"
"746","Manipur","24.6637","93.9063","Residential Area","Uday Kapoor"
"755","Meghalaya","25.467","91.3662","Non-Agricultural","Urvi Kaur"
"194","Mizoram","23.1645","92.9376","Agricultural Area","Vanya Khan"
"171","Nagaland","26.1584","94.5624","Agricultural Area","Veer Lal"
"826","Odisha","20.9517","85.0985","Residential Area","Vidhi Mehta"
"506","Puducherry","11.9416","79.8083","Residential Area","Vihaan Nair"
"308","Punjab","31.1471","75.3412","Agricultural Area","Vivaan Patel"
"322","Rajasthan","27.0238","74.2179","Non-Agricultural","Vritika Prasad"
"603","Sikkim","27.533","88.5122","Agricultural Area","Yash Raj"
"174","Tamil Nadu","11.1271","78.6569","Agricultural Area","Yuvraj Shah"
"321","Telangana","18.1124","79.0193","Non-Agricultural","Zara Singh"
"165","Tripura","23.9408","91.9882","Residential Area","Arjun Jain"
"183","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Abimanyi jodhi"
"406","Uttarakhand","30.0668","79.0193","Agricultural Area","Aditya Chopra"
"611","West Bengal","22.9868","87.855","Non-Agricultural","Alisha Das"
"236","Andaman and Nicobar Islands","11.7401","92.6586","Non-Agricultural","Anika Gupta"
"132","Andhra Pradesh","15.9129","79.74","Agricultural Area","Arjun Jain"
"301","Arunachal Pradesh","28.218","94.7278","Residential Area","Ayush Khanna"
"161","Assam","26.2006","92.9376","Non-Agricultural","Chetan Kumar"
"872","Bihar","25.0961","85.3131","Agricultural Area","Deepak Mehta"
"658","Chandigarh","30.7333","76.7794","Agricultural Area","Divya Patel"
"633","Chhattisgarh","21.2787","81.8661","Agricultural Area","Gaurav Sharma"
"351","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Ishaan Singh"
"397","Delhi","28.7041","77.1025","Agricultural Area","Jasmine Srivastava"
"583","Goa","15.2993","74.124","Residential Area","Kavita Trivedi"
"509","Gujarat","22.2587","71.1924","Residential Area","Mohan Verma"
"447","Haryana","29.0588","76.0856","Non-Agricultural","Neha Agarwal"
"220","Himachal Pradesh","31.1048","77.1734","Residential Area","Pooja Bhatia"
"659","Jammu and Kashmir","33.7782","76.5762","Residential Area","Rahul Chopra"
"293","Jharkhand","23.6102","85.2799","Agricultural Area","Riya Das"
"957","Karnataka","15.3173","75.7139","Agricultural Area","Sahil Gupta"
"633","Kerala","10.8505","76.2711","Residential Area","Sakshi Jain"
"364","Ladakh","34.2996","78.2932","Residential Area","Sanjay Khanna"
"667","Madhya Pradesh","22.9734","78.6569","Residential Area","Shreya Kumar"
"579","Maharashtra","19.7515","75.7139","Residential Area","Tanvi Mehta"
"984","Manipur","24.6637","93.9063","Residential Area","Varun Patel"
"685","Meghalaya","25.467","91.3662","Residential Area","Yash Sharma"
"211","Mizoram","23.1645","92.9376","Agricultural Area","Aarav Agarwal"
"391","Nagaland","26.1584","94.5624","Non-Agricultural","Aarti Bhatia"
"938","Odisha","20.9517","85.0985","Agricultural Area","Aditya Chopra"
"920","Puducherry","11.9416","79.8083","Agricultural Area","Alisha Das"
"961","Punjab","31.1471","75.3412","Agricultural Area","Anika Gupta"
"880","Rajasthan","27.0238","74.2179","Residential Area","Arjun Jain"
"521","Sikkim","27.533","88.5122","Non-Agricultural","Ayush Khanna"
"838","Tamil Nadu","11.1271","78.6569","Non-Agricultural","Chetan Kumar"
"921","Telangana","18.1124","79.0193","Non-Agricultural","Deepak Mehta"
"445","Tripura","23.9408","91.9882","Residential Area","Divya Patel"
"389","Uttar Pradesh","26.8467","80.9462","Agricultural Area","Gaurav Sharma"
"108","Uttarakhand","30.0668","79.0193","Non-Agricultural","Ishaan Singh"
"706","West Bengal","22.9868","87.855","Agricultural Area","Jasmine Srivastava"
"987","Andaman and Nicobar Islands","11.7401","92.6586","Agricultural Area","Kavita Trivedi"
"257","Andhra Pradesh","15.9129","79.74","Agricultural Area","Mohan Verma"
"784","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Neha Agarwal"
"519","Assam","26.2006","92.9376","Non-Agricultural","Pooja Bhatia"
"269","Bihar","25.0961","85.3131","Non-Agricultural","Rahul Chopra"
"517","Chandigarh","30.7333","76.7794","Residential Area","Riya Das"
"456","Chhattisgarh","21.2787","81.8661","Agricultural Area","Sahil Gupta"
"876","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Sakshi Jain"
"566","Delhi","28.7041","77.1025","Residential Area","Sanjay Khanna"
"689","Goa","15.2993","74.124","Residential Area","Shreya Kumar"
"468","Gujarat","22.2587","71.1924","Agricultural Area","Tanvi Mehta"
"860","Haryana","29.0588","76.0856","Residential Area","Varun Patel"
"257","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Yash Sharma"
"885","Jammu and Kashmir","33.7782","76.5762","Non-Agricultural","Aarav Agarwal"
"876","Jharkhand","23.6102","85.2799","Non-Agricultural","Aarti Bhatia"
"635","Karnataka","15.3173","75.7139","Non-Agricultural","Aditya Chopra"
"971","Kerala","10.8505","76.2711","Non-Agricultural","Alisha Das"
"855","Ladakh","34.2996","78.2932","Non-Agricultural","Anika Gupta"
"748","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Arjun Jain"
"264","Maharashtra","19.7515","75.7139","Residential Area","Ayush Khanna"
"237","Manipur","24.6637","93.9063","Residential Area","Chetan Kumar"
"609","Meghalaya","25.467","91.3662","Non-Agricultural","Deepak Mehta"
"852","Mizoram","23.1645","92.9376","Non-Agricultural","Divya Patel"
"658","Nagaland","26.1584","94.5624","Residential Area","Gaurav Sharma"
"459","Odisha","20.9517","85.0985","Agricultural Area","Ishaan Singh"
"411","Puducherry","11.9416","79.8083","Agricultural Area","Jasmine Srivastava"
"561","Punjab","31.1471","75.3412","Non-Agricultural","Kavita Trivedi"
"857","Rajasthan","27.0238","74.2179","Agricultural Area","Mohan Verma"
"454","Sikkim","27.533","88.5122","Non-Agricultural","Neha Agarwal"
"384","Tamil Nadu","11.1271","78.6569","Non-Agricultural","Pooja Bhatia"
"197","Telangana","18.1124","79.0193","Residential Area","Rahul Chopra"
"142","Tripura","23.9408","91.9882","Residential Area","Riya Das"
"763","Uttar Pradesh","26.8467","80.9462","Residential Area","Sahil Gupta"
"826","Uttarakhand","30.0668","79.0193","Agricultural Area","Sakshi Jain"
"457","West Bengal","22.9868","87.855","Residential Area","Sanjay Khanna"
"592","Andaman and Nicobar Islands","11.7401","92.6586","Agricultural Area","Shreya Kumar"
"931","Andhra Pradesh","15.9129","79.74","Non-Agricultural","Tanvi Mehta"
"223","Arunachal Pradesh","28.218","94.7278","Non-Agricultural","Varun Patel"
"659","Assam","26.2006","92.9376","Agricultural Area","Yash Sharma"
"714","Bihar","25.0961","85.3131","Residential Area","Aarav Agarwal"
"567","Chandigarh","30.7333","76.7794","Residential Area","Aarti Bhatia"
"649","Chhattisgarh","21.2787","81.8661","Residential Area","Aditya Chopra"
"511","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Alisha Das"
"901","Delhi","28.7041","77.1025","Agricultural Area","Anika Gupta"
"392","Goa","15.2993","74.124","Agricultural Area","Arjun Jain"
"134","Gujarat","22.2587","71.1924","Agricultural Area","Ayush Khanna"
"545","Haryana","29.0588","76.0856","Residential Area","Chetan Kumar"
"398","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Deepak Mehta"
"593","Jammu and Kashmir","33.7782","76.5762","Agricultural Area","Divya Patel"
"794","Jharkhand","23.6102","85.2799","Non-Agricultural","Gaurav Sharma"
"733","Karnataka","15.3173","75.7139","Agricultural Area","Ishaan Singh"
"974","Kerala","10.8505","76.2711","Residential Area","Jasmine Srivastava"
"263","Ladakh","34.2996","78.2932","Residential Area","Kavita Trivedi"
"436","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Mohan Verma"
"671","Maharashtra","19.7515","75.7139","Residential Area","Neha Agarwal"
"684","Manipur","24.6637","93.9063","Residential Area","Pooja Bhatia"
"434","Meghalaya","25.467","91.3662","Agricultural Area","Rahul Chopra"
"870","Mizoram","23.1645","92.9376","Residential Area","Riya Das"
"470","Nagaland","26.1584","94.5624","Residential Area","Sahil Gupta"
"336","Odisha","20.9517","85.0985","Agricultural Area","Sakshi Jain"
"330","Puducherry","11.9416","79.8083","Non-Agricultural","Sanjay Khanna"
"479","Punjab","31.1471","75.3412","Non-Agricultural","Shreya Kumar"
"835","Rajasthan","27.0238","74.2179","Agricultural Area","Tanvi Mehta"
"245","Sikkim","27.533","88.5122","Residential Area","Varun Patel"
"500","Tamil Nadu","11.1271","78.6569","Agricultural Area","Yash Sharma"
"474","Telangana","18.1124","79.0193","Residential Area","Aarav Agarwal"
"274","Tripura","23.9408","91.9882","Non-Agricultural","Aarti Bhatia"
"681","Uttar Pradesh","26.8467","80.9462","Agricultural Area","Aditya Chopra"
"989","Uttarakhand","30.0668","79.0193","Agricultural Area","Alisha Das"
"307","West Bengal","22.9868","87.855","Non-Agricultural","Anika Gupta"
"959","Andaman and Nicobar Islands","11.7401","92.6586","Non-Agricultural","Arjun Jain"
"451","Andhra Pradesh","15.9129","79.74","Non-Agricultural","Ayush Khanna"
"273","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Chetan Kumar"
"210","Assam","26.2006","92.9376","Non-Agricultural","Deepak Mehta"
"134","Bihar","25.0961","85.3131","Non-Agricultural","Divya Patel"
"209","Chandigarh","30.7333","76.7794","Residential Area","Gaurav Sharma"
"166","Chhattisgarh","21.2787","81.8661","Non-Agricultural","Ishaan Singh"
"325","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Jasmine Srivastava"
"484","Delhi","28.7041","77.1025","Non-Agricultural","Kavita Trivedi"
"348","Goa","15.2993","74.124","Non-Agricultural","Mohan Verma"
"894","Gujarat","22.2587","71.1924","Agricultural Area","Neha Agarwal"
"433","Haryana","29.0588","76.0856","Agricultural Area","Pooja Bhatia"
"718","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Rahul Chopra"
"129","Jammu and Kashmir","33.7782","76.5762","Agricultural Area","Riya Das"
"943","Jharkhand","23.6102","85.2799","Agricultural Area","Sahil Gupta"
"653","Karnataka","15.3173","75.7139","Agricultural Area","Sakshi Jain"
"767","Kerala","10.8505","76.2711","Residential Area","Sanjay Khanna"
"926","Ladakh","34.2996","78.2932","Non-Agricultural","Aarav Agarwal"
"348","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Aarti Bhatia"
"122","Maharashtra","19.7515","75.7139","Residential Area","Aditya Chopra"
"658","Manipur","24.6637","93.9063","Agricultural Area","Alisha Das"
"611","Meghalaya","25.467","91.3662","Residential Area","Anika Gupta"
"184","Mizoram","23.1645","92.9376","Agricultural Area","Arjun Jain"
"104","Nagaland","26.1584","94.5624","Residential Area","Ayush Khanna"
"279","Odisha","20.9517","85.0985","Non-Agricultural","Chetan Kumar"
"520","Puducherry","11.9416","79.8083","Agricultural Area","Deepak Mehta"
"467","Punjab","31.1471","75.3412","Agricultural Area","Divya Patel"
"679","Rajasthan","27.0238","74.2179","Agricultural Area","Gaurav Sharma"
"143","Sikkim","27.533","88.5122","Residential Area","Ishaan Singh"
"108","Tamil Nadu","11.1271","78.6569","Residential Area","Jasmine Srivastava"
"538","Telangana","18.1124","79.0193","Non-Agricultural","Kavita Trivedi"
"148","Tripura","23.9408","91.9882","Non-Agricultural","Mohan Verma"
"266","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Neha Agarwal"
"857","Uttarakhand","30.0668","79.0193","Non-Agricultural","Pooja Bhatia"
"626","West Bengal","22.9868","87.855","Agricultural Area","Rahul Chopra"
"533","Andaman and Nicobar Islands","11.7401","92.6586","Non-Agricultural","Riya Das"
"987","Andhra Pradesh","15.9129","79.74","Agricultural Area","Sahil Gupta"
"255","Arunachal Pradesh","28.218","94.7278","Non-Agricultural","Sakshi Jain"
"922","Assam","26.2006","92.9376","Non-Agricultural","Sanjay Khanna"
"821","Bihar","25.0961","85.3131","Agricultural Area","Shreya Kumar"
"135","Chandigarh","30.7333","76.7794","Agricultural Area","Tanvi Mehta"
"231","Chhattisgarh","21.2787","81.8661","Residential Area","Varun Patel"
"894","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Agricultural Area","Yash Sharma"
"541","Delhi","28.7041","77.1025","Non-Agricultural","Aarav Agarwal"
"765","Goa","15.2993","74.124","Non-Agricultural","Aarti Bhatia"
"141","Gujarat","22.2587","71.1924","Residential Area","Aditya Chopra"
"221","Haryana","29.0588","76.0856","Non-Agricultural","Alisha Das"
"793","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Anika Gupta"
"561","Jammu and Kashmir","33.7782","76.5762","Residential Area","Arjun Jain"
"137","Jharkhand","23.6102","85.2799","Residential Area","Ayush Khanna"
"572","Karnataka","15.3173","75.7139","Residential Area","Chetan Kumar"
"797","Kerala","10.8505","76.2711","Residential Area","Deepak Mehta"
"601","Ladakh","34.2996","78.2932","Non-Agricultural","Divya Patel"
"342","Madhya Pradesh","22.9734","78.6569","Residential Area","Gaurav Sharma"
"453","Maharashtra","19.7515","75.7139","Non-Agricultural","Ishaan Singh"
"824","Manipur","24.6637","93.9063","Non-Agricultural","Jasmine Srivastava"
"663","Meghalaya","25.467","91.3662","Agricultural Area","Kavita Trivedi"
"738","Mizoram","23.1645","92.9376","Non-Agricultural","Mohan Verma"
"991","Nagaland","26.1584","94.5624","Agricultural Area","Neha Agarwal"
"110","Odisha","20.9517","85.0985","Agricultural Area","Pooja Bhatia"
"712","Puducherry","11.9416","79.8083","Residential Area","Rahul Chopra"
"482","Punjab","31.1471","75.3412","Residential Area","Riya Das"
"386","Rajasthan","27.0238","74.2179","Residential Area","Sahil Gupta"
"723","Sikkim","27.533","88.5122","Residential Area","Sakshi Jain"
"545","Tamil Nadu","11.1271","78.6569","Agricultural Area","Sanjay Khanna"
"971","Telangana","18.1124","79.0193","Agricultural Area","Shreya Kumar"
"471","Tripura","23.9408","91.9882","Agricultural Area","Tanvi Mehta"
"287","Uttar Pradesh","26.8467","80.9462","Agricultural Area","Varun Patel"
"287","Uttarakhand","30.0668","79.0193","Non-Agricultural","Yash Sharma"
"226","West Bengal","22.9868","87.855","Non-Agricultural","Aarav Agarwal"
"503","Andaman and Nicobar Islands","11.7401","92.6586","Agricultural Area","Aarti Bhatia"
"192","Andhra Pradesh","15.9129","79.74","Residential Area","Aditya Chopra"
"978","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Alisha Das"
"421","Assam","26.2006","92.9376","Non-Agricultural","Anika Gupta"
"369","Bihar","25.0961","85.3131","Agricultural Area","Arjun Jain"
"621","Chandigarh","30.7333","76.7794","Non-Agricultural","Ayush Khanna"
"738","Chhattisgarh","21.2787","81.8661","Residential Area","Chetan Kumar"
"378","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Deepak Mehta"
"511","Delhi","28.7041","77.1025","Agricultural Area","Divya Patel"
"154","Goa","15.2993","74.124","Residential Area","Gaurav Sharma"
"496","Gujarat","22.2587","71.1924","Residential Area","Ishaan Singh"
"396","Haryana","29.0588","76.0856","Non-Agricultural","Jasmine Srivastava"
"722","Himachal Pradesh","31.1048","77.1734","Residential Area","Kavita Trivedi"
"704","Jammu and Kashmir","33.7782","76.5762","Residential Area","Mohan Verma"
"107","Jharkhand","23.6102","85.2799","Agricultural Area","Neha Agarwal"
"276","Karnataka","15.3173","75.7139","Non-Agricultural","Pooja Bhatia"
"239","Kerala","10.8505","76.2711","Residential Area","Rahul Chopra"
"639","Ladakh","34.2996","78.2932","Residential Area","Riya Das"
"573","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Sahil Gupta"
"874","Maharashtra","19.7515","75.7139","Non-Agricultural","Sakshi Jain"
"737","Manipur","24.6637","93.9063","Agricultural Area","Sanjay Khanna"
"221","Meghalaya","25.467","91.3662","Non-Agricultural","Shreya Kumar"
"490","Mizoram","23.1645","92.9376","Non-Agricultural","Tanvi Mehta"
"673","Nagaland","26.1584","94.5624","Residential Area","Varun Patel"
"810","Odisha","20.9517","85.0985","Agricultural Area","Yash Sharma"
"229","Puducherry","11.9416","79.8083","Agricultural Area","Aarav Agarwal"
"825","Punjab","31.1471","75.3412","Non-Agricultural","Aarti Bhatia"
"656","Rajasthan","27.0238","74.2179","Agricultural Area","Aditya Chopra"
"538","Sikkim","27.533","88.5122","Agricultural Area","Alisha Das"
"443","Tamil Nadu","11.1271","78.6569","Residential Area","Anika Gupta"
